eia_id,MAH_revised_9/20/22,plant_name,county2,state,name_of_wa,water_sour,water_type,water_source_aeg,nsegment_v11_old,nsegment_v11_new,WT_multsrc,which_list,min_yr,mx_yr,cont_yrs,elev_ft,pond_acres,latitude,longitude,cmplxcoo_flg,coolty_1,coolty_2,coolty_3,gen_ty,netgen_mwh,wthdrw_mgd,cnsmpt_mgd,mn_wth_mgd,mx_wth_mgd,mn_cns_mgd,mx_cns_mgd,note,water source note,
55242,,Santa Rosa Energy Center,Santa Rosa County,FL,Well,-nr-,-nr-,gw,4307,4307,,2015,2002,2020,missing 8 years,90.24,1000000,30.5664,-87.115,0,tower_recirculating,null,,NGCC,560226,0,0.32,0,1,0.25,0.37,,,
55259,,Whiting Clean Energy,Lake County,IN,Lake Michigan,SW,FR,sw,19835,Great Lakes,,2015,2001,2020,continuous years,589.27,1000000,41.67388889,-87.4775,0,tower_recirculating,null,,NGCC,2125745,2,1.28,1,3,0.92,1.56,,,
55269,,TVA Southaven Combined Cycle,DeSoto County,MS,Wells,GW,FR,gw,21524,21524,,2015,2003,2020,continuous years,281.51,1000000,34.99390833,-90.03854014,0,tower_recirculating,null,,NGCC,3798270,3,1.81,2,4,1.56,2.01,,,
55270,,Jackson Generating Station,Jackson County,MI,Municipality,OT,OT,municipal,10832,10832,,2015,2002,2020,continuous years,964.93,1000000,42.24851526,-84.37673417,0,tower_recirculating,null,,NGCC,1084513,1,0.71,1,2,0.63,0.78,,,
55271,,Tenaska Lindsay Hill Generating Station,Autauga County,AL,Alabama River,SW,FR,sw,9428,9428,,2015,2002,2020,continuous years,478.2,1000000,32.65278958,-86.73871087,0,tower_recirculating,null,,NGCC,4218851,3,1.99,2,5,1.73,2.21,,,
55282,,Arlington Valley Energy Facility,Maricopa County,AZ,Well,GW,FR,gw,45162,45162,,2015,2002,2020,continuous years,881.61,1000000,33.34151132,-112.8891018,0,tower_recirculating,null,,NGCC,1820797,1,0.81,1,2,0.56,0.94,,,
55292,,Decatur Energy Center,Morgan County,AL,Tennessee River,SW,FR,sw,16255,16255,,2015,2002,2020,continuous years,583.63,1000000,34.62934533,-87.0204848,0,tower_recirculating,null,,NGCC,1486854,1,0.89,1,2,0.79,0.98,,,
55293,,Morgan Energy Center,Morgan County,AL,Tennessee River,SW,FR,sw,16253,16253,,2015,2003,2020,continuous years,612.25,1000000,34.63972222,-87.06388889,0,tower_recirculating,null,,NGCC,4955877,4,2.83,3,7,2.5,3.12,,,
55294,,Westbrook Energy Center Power Plant,Cumberland County,ME,Portland Water District,SW,FR,municipal,920,920,,2015,2000,2020,continuous years,91.77,1000000,43.65768771,-70.37693339,0,tower_recirculating,null,,NGCC,1848004,1,0.73,1,2,0.64,0.83,,,
55295,,Blythe Energy Inc,Riverside County,CA,Wells,GW,FR,gw,44794,44794,,2015,2004,2020,continuous years,335.32,1000000,33.61580853,-114.6868116,0,tower_recirculating,null,,NGCC,1334565,1,0.57,0,2,0.37,0.69,,,
55297,,New Covert Generating Facility,Van Buren County,MI,Lake Michigan,SW,FR,sw,10324,Great Lakes,,2015,2004,2020,continuous years,611.63,1000000,42.32242053,-86.29348608,0,tower_recirculating,null,,NGCC,3495568,2,1.4,1,3,1.04,1.68,,,
55298,,Fairless Energy Center,Bucks County,PA,Delaware River,SW,FR,sw,1767,1767,,2015,2004,2020,continuous years,19.63,1000000,40.147225,-74.74098056,0,tower_recirculating,null,,NGCC,6450262,4,2.84,2,7,2.26,3.1,,,
55299,,Channel Energy Center LLC,Harris County,TX,Coastal Water Authority,SW,FR,municipal,38365,38365,,2015,2001,2020,continuous years,25.71,1000000,29.71888889,-95.23194444,0,tower_recirculating,null,,NGCC,4705774,1,0.6,1,1,0.47,0.73,,,
55301,,West Phoenix CC4,Maricopa County,AZ, ,,,gw,45303,45303,,all_verified,2001,2003,continuous years,1052.47,1000000,33.44144,-112.155914,0,tower_recirculating,null,,,,,,,,,,,assumed gw (GE imagery),
55302,,Wasatch Energy Systems Energy Recovery,Davis County,UT,-NR-,-nr-,-nr-,gw,46953,46953,,2015,2000,2017,missing 7 years,4801.23,1000000,41.110123,-111.955447,0,tower_recirculating,null,,BIOMASS,7475,0,0.11,0,0,0.09,0.13,,assumed gw (GE imagery),
55305,,Evangeline Power Station,Evangeline Parish,LA, ,,,sw,21763,21763,,all_verified,2000,2000,continuous years,51.22,1000000,30.84419796,-92.26186088,0,river_once_through_fresh,tower_recirculating,,,,,,,,,,"towers were built between 2016 and 2019, see plant 1396",,
55306,,Gila River Power Station,Maricopa County,AZ,Wells,GW,FR,gw,45167,45167,,2015,2004,2020,continuous years,704.16,1000000,32.975275,-112.6943222,0,tower_recirculating,null,,NGCC,2073850,1,0.92,0,2,0.46,1.07,,,
55314,,Union Power Station,Union County,AR,Ouachita River,,,sw,23049,23049,,all_verified,2003,2003,continuous years,170.88,1000000,33.29755586,-92.58676644,0,tower_recirculating,null,,,,,,,,,,,,
55318,,,Brevard County,FL,Indian River,,,sw,NA,NOAA saline,,all_verified,2000,2013,continuous years,22.27,1000000,28.4928737,-80.78054186,0,saline_once_through,null,,,,,,,,,,,,
55320,,Wise County Power LLC,Wise County,TX,Municipality,SW,FR,municipal,38285,38285,,2015,2004,2020,continuous years,1026.98,1000000,33.06038041,-97.90994837,0,tower_recirculating,null,,NGCC,4363906,3,1.94,2,5,1.63,2.18,,,
55322,,Chuck Lenzie Generating Station,Clark County,NV,Wells,,,gw,45706,45706,,all_verified,2006,2009,continuous years,2232.98,1000000,36.383719,-114.921779,1,tower_recirculating,dry_cooling,,,,,,,,,,,,
55323,,City Of Tacoma Steam Plant,Pierce County,WA, ,,,saline,61153,57374,compare SNTemp / NOAA sst,all_verified,2000,2001,continuous years,14.81,1000000,47.275784,-122.393758,1,saline_once_through,tower_recirculating,,,,,,,,,,,,
55327,,Baytown Energy Center,Chambers County,TX,Coastal Water Authority/Muncpl,-nr-,-nr-,municipal,38772,38772,,2015,2002,2020,continuous years,20.14,1000000,29.77305556,-94.90194444,0,tower_recirculating,null,,NGCC,3954472,3,2.4,2,6,1.87,2.93,,,
55328,,Hermiston Power Partnership,Umatilla County,OR,Municipality,SW,FR,municipal,49751,49751,,2015,2003,2020,continuous years,617.2,1000000,45.79370378,-119.3136148,0,tower_recirculating,null,,NGCC,330670,0,0.13,0,0,0.12,0.14,,,
55333,,Delta Energy Center,Contra Costa County,CA,Delta Diablo Sanitation Dist,PD,BE,reclaimed ww,53804,53804,,2015,2002,2020,continuous years,23.65,1000000,38.01713301,-121.8453773,0,tower_recirculating,null,,NGCC,4632641,3,2.11,2,5,1.67,2.35,,,
55334,,Holland Energy Facility,Shelby County,IL,Kaskaskia River,SW,FR,sw,20197,20197,,2015,2002,2020,continuous years,612.46,1000000,39.22404884,-88.75938727,0,tower_recirculating,null,,NGCC,490113,0,0.28,0,1,0.25,0.31,,,
55335,,Ontelaunee Energy Center,Berks County,PA,Reading Water Authority,,,municipal,2288,2288,,all_verified,2003,2003,continuous years,340.88,1000000,40.4219,-75.9353,0,tower_recirculating,null,,,,,,,,,,,,
55337,,TalenEnergy Ironwood LLC,Lebanon County,PA,Quarry-DRBC,SW,FR,sw,2337,2337,,2015,2001,2020,continuous years,501.92,1000000,40.35119778,-76.36574167,0,tower_recirculating,null,,NGCC,5031403,3,2.18,2,5,1.77,2.37,,looks like water may come from the mine,
55340,,Dell Power Station,Mississippi County,AR,Wells,GW,FR,gw,21215,21215,,2015,2007,2020,continuous years,242.95,1000000,35.8611928,-90.02412009,0,tower_recirculating,null,,NGCC,279851,0,0.15,0,0,0.13,0.16,,,
55343,,Luna Energy Facility,Luna County,NM,Wells,GW,FR,gw,41946,41946,,2015,2006,2020,continuous years,4378.51,1000000,32.29925735,-107.783444,0,tower_recirculating,null,,NGCC,1717308,1,0.79,1,2,0.56,0.95,,,
55350,,Dresden Energy Facility,Muskingum County,OH,Muskingum River,SW,FR,sw,15720,15720,,2015,2012,2020,continuous years,820.66,1000000,40.0928,-82.0276,0,tower_recirculating,null,,NGCC,4144393,2,1.7,2,4,1.5,1.81,,,
55357,,Brazos Valley Generating Facility,Fort Bend County,TX,Brazos River,SW,FR,sw,39152,39152,,2015,2003,2020,continuous years,67.94,1000000,29.47268417,-95.62266429,0,tower_recirculating,null,,NGCC,3395454,2,1.78,2,4,1.57,1.96,,,
55358,,Cottonwood Energy Project,Newton County,TX,Sabine River,SW,FR,sw,41076,41076,,2015,2003,2020,continuous years,18.1,1000000,30.25830002,-93.73549966,0,tower_recirculating,null,,NGCC,6925845,5,3.28,3,8,2.55,4.02,,,
55364,,Sugar Creek Power,Vigo County,IN,Wells,GW,FR,gw,14121,14121,,2015,2002,2020,continuous years,481.6,1000000,39.39264378,-87.51188591,0,tower_recirculating,null,,NGCC,3340220,2,1.43,1,4,1.27,1.59,,,
55369,,Hamakua Energy Plant,Hawaii County,HI,Wells,GW,FR,gw,NA,NA,,2015,2000,2020,continuous years,454.58,1000000,20.09393335,-155.4703633,0,tower_recirculating,null,,OIL CC,224284,0,0.17,0,0,0.14,0.18,,,
55372,,Harquahala Generating Project,Maricopa County,AZ,HVID & Well,GW,FR,gw,45087,45087,,2015,2004,2018,continuous years,1126.6,1000000,33.47552147,-113.1140094,0,tower_recirculating,null,,NGCC,1516370,1,0.59,0,2,0.36,0.76,,,
55380,,Union Power Partners LP,Union County,AR,Ouachita River,SW,FR,sw,23049,23049,,2015,2004,2020,continuous years,170.88,1000000,33.29755586,-92.58676644,0,tower_recirculating,null,,NGCC,8763352,6,4.18,4,10,3.64,4.64,,,
55382,,KGen Murray I and II LLC,Murray County,GA,Municipality,OT,OT,municipal,7694,7694,,2015,2002,2020,continuous years,714.3,1000000,34.70926042,-84.91832935,0,tower_recirculating,null,,NGCC,4072517,3,1.96,2,5,1.52,2.4,,,
55386,,Columbia Energy Center (SC),Calhoun County,SC,Congaree River (Indirectly),SW,FR,sw,6674,6674,,2015,2004,2020,continuous years,133.94,1000000,33.870662,-81.017679,0,tower_recirculating,null,,NGCC,750159,0,0.21,0,1,0.16,0.26,,,
55393,,Metcalf Energy Center,Santa Clara County,CA,San Jose Municipality,PD,BE,reclaimed ww,55623,55623,,2015,2005,2020,continuous years,256.3,1000000,37.22052294,-121.7459353,0,tower_recirculating,null,,NGCC,3171068,2,1.45,1,4,1.15,1.61,,,
55397,,Washington Energy Facility,Washington County,OH,Muskingum River,SW,FR,sw,14753,14753,,2015,2002,2020,continuous years,850.18,1000000,39.58009137,-81.65640377,0,tower_recirculating,null,,NGCC,4869157,3,2.31,2,6,1.88,2.51,,,
55400,,Elk Hills Power LLC,Kern County,CA,West Kern Water District,GW,OT,municipal,55314,55314,,2015,2001,2020,missing 1 years,1332.78,1000000,35.28047,-119.470061,0,tower_recirculating,null,,NGCC,3961595,2,1.72,1,4,1.18,1.99,,assumed municipal (GE imagery),
55404,,Carville Energy LLC,Iberville Parish,LA,Mississippi River,SW,FR,sw,23209,23209,,2015,2003,2020,continuous years,13.89,1000000,30.22944444,-91.065,0,tower_recirculating,null,,NGCC,2709824,1,0.4,0,1,0.31,0.48,,,
55406,,Effingham County Power Project,Effingham County,GA,Municipality,-nr-,-nr-,municipal,5200,5200,,2015,2003,2020,continuous years,78.03,1000000,32.27748767,-81.28484785,0,tower_recirculating,null,,NGCC,2769129,2,1.31,1,3,1.14,1.44,,,
55411,,Hillabee Energy Center,Tallapoosa County,AL,Municipality,SW,FR,municipal,9602,9602,,2015,2010,2020,continuous years,558.8,1000000,33,-85.90305556,0,tower_recirculating,null,,NGCC,5187348,3,2.18,2,5,1.9,2.42,,,
55412,,Osprey Energy Center Power Plant,Polk County,FL,"Wells, Municipality",OT,OT,gw,8161,8161,,2015,2004,2020,continuous years,145.53,1000000,28.0527787,-81.80816705,0,tower_recirculating,null,,NGCC,2058658,2,1.11,1,3,0.97,1.22,,,
55418,,Hot Spring Generating Facility,Hot Spring County,AR,Ouachita River,SW,FR,sw,23077,23077,,2015,2002,2020,continuous years,250.88,1000000,34.29754184,-92.86837963,0,tower_recirculating,null,,NGCC,2498565,2,1.3,1,3,1.14,1.44,,,
55439,,Tenaska Virginia Generating Station,Fluvanna County,VA,James River,SW,FR,sw,3354,3354,,2015,2004,2020,continuous years,390.98,1000000,37.86667274,-78.38038748,0,tower_recirculating,null,,NGCC,5000520,3,2.43,2,6,2.11,2.71,,,
55440,,Tenaska Central Alabama Generating Stn,Autauga County,AL,Alabama River,SW,FR,sw,9428,9428,,2015,2003,2020,continuous years,378.92,1000000,32.64993249,-86.73872201,0,tower_recirculating,null,,NGCC,4059469,3,2.12,2,5,1.83,2.35,,,
55451,,Magnolia Power Plant,Benton County,MS,Wells,GW,FR,gw,21548,21548,,2015,2003,2020,continuous years,529.43,1000000,34.83545938,-89.20201946,0,tower_recirculating,null,,NGCC,4945105,3,2.41,2,6,2.11,2.68,,,
55455,,Red Hawk,Maricopa County,AZ,Municipality,PD,BE,reclaimed ww,45162,45162,,2015,2004,2020,continuous years,882.78,1000000,33.33419555,-112.8410382,0,tower_recirculating,null,,NGCC,4525269,3,2,1,5,1.41,2.32,,,
55457,,McClain Energy Facility,McClain County,OK,Oklahoma/Moore Municipality W,PD,BE,reclaimed ww,34917,34917,,2015,2001,2020,continuous years,1197.46,1000000,35.29791467,-97.5897653,0,tower_recirculating,null,,NGCC,3927152,2,1.56,1,4,1.34,1.74,,,
55463,,Redbud Power Plant,Oklahoma County,OK,Municipality,PD,BE,reclaimed ww,33953,33953,,2015,2004,2020,continuous years,1021.95,1000000,35.68593625,-97.22543647,0,tower_recirculating,null,,NGCC,7882658,5,3.48,3,9,2.98,3.91,,,
55464,,Deer Park Energy Center,Harris County,TX,Municipality-CIWA,SW,FR,municipal,38359,38359,,2015,2003,2020,continuous years,26.54,1000000,29.71527778,-95.13611111,0,tower_recirculating,null,,NGCC,7053327,0,0.04,0,0,0.03,0.05,,,
55467,,Ouachita,Ouachita Parish,LA,Ouachita River,SW,FR,sw,22108,22108,,2015,2002,2020,continuous years,84.47,1000000,32.70643075,-92.06832614,0,tower_recirculating,null,,NGCC,4685606,3,2.32,2,6,1.77,2.83,,,
55480,,Forney Energy Center,Kaufman County,TX,Duck Creek Water Treatment,PD,BE,reclaimed ww,38209,38209,,2015,2003,2020,continuous years,385.35,1000000,32.75622336,-96.49109225,0,tower_recirculating,null,,NGCC,9587419,7,4.82,4,12,3.56,6.06,,,
55481,,Mesquite Generating Station Block 2,Maricopa County,AZ,Wells,GW,FR,gw,45162,45162,,2015,2003,2020,continuous years,883.1,1000000,33.334702,-112.840731,0,tower_recirculating,null,,NGCC,3290692,2,1.42,1,4,0.99,1.65,,,
55482,,Goldendale Generating Station,Klickitat County,WA,Municipal (City of Goldendale),GW,FR,municipal,49798,49798,,2015,2004,2020,continuous years,1640.65,1000000,45.81080338,-120.8334565,1,tower_recirculating,dry_cooling,,NGCC,1466052,1,0.38,0,2,0.28,0.69,,,
55501,,Kiamichi Energy Facility,Pittsburg County,OK,Lake Eufala,SW,FR,sw,34211,34211,,2015,2003,2020,continuous years,677.36,1000000,34.68400552,-95.93365516,0,tower_recirculating,null,,NGCC,2758166,2,1.57,1,4,1.35,1.74,,,
55502,,Lawrenceburg Energy Facility,Dearborn County,IN,Tanners Creek,SW,FR,sw,12607,12607,,2015,2004,2020,continuous years,490.67,1000000,39.0906175,-84.86740248,0,tower_recirculating,null,,NGCC,6774063,4,2.85,2,7,2.34,3.1,,,
55503,,AEP Waterford Facility,Washington County,OH,Muskingum River,SW,FR,sw,14752,14752,,2015,2003,2020,continuous years,896.44,1000000,39.53346708,-81.71710872,0,tower_recirculating,null,,NGCC,6151587,4,2.62,2,6,2.15,2.84,,,
55516,,Fayette Energy Facility,Fayette County,PA,Monongahela River,SW,FR,sw,12798,12798,,2015,2003,2020,continuous years,1073.61,1000000,39.85928344,-79.91803893,0,tower_recirculating,null,,NGCC,5244353,4,2.5,2,6,1.98,2.73,,,
55518,,High Desert Power Plant,San Bernardino County,CA,Municipality,SW,FR,municipal,56347,56347,,2015,2003,2020,continuous years,2856.68,1000000,34.59518252,-117.3640174,0,tower_recirculating,null,,NGCC,3542240,2,1.46,1,4,0.84,1.84,,,
55524,,York Energy Center,York County,PA,Conowingo Pool,SW,FR,sw,2224,2224,,2015,2011,2020,continuous years,460.56,1000000,39.7375,-76.306666,0,tower_recirculating,null,,NGCC,1976570,2,1.16,1,3,1.02,1.23,,,
55528,,Redhawk,Maricopa County,AZ,Municipality,,,municipal,45162,45162,,all_verified,2003,2003,continuous years,883.47,1000000,33.3348,-112.8409,0,tower_recirculating,null,,,,,,,,,,,,
55545,,Hidalgo Energy Center,Hidalgo County,TX,City Of McAllen,PD,BE,reclaimed ww,37770,37770,,2015,2000,2020,continuous years,90.23,1000000,26.34189985,-98.17524453,0,tower_recirculating,null,,NGCC,2820336,2,1.38,1,3,1.18,1.52,,,
55620,,Perryville Power Station,Ouachita Parish,LA,Bayou Bartholemew,SW,FR,sw,22872,22872,,2015,2002,2020,continuous years,81.86,1000000,32.69094379,-92.01822569,0,tower_recirculating,null,,NGCC,3425469,2,1.43,1,3,1.23,1.57,,,
55641,,Riverside Energy Center,Rock County,WI,Wells,GW,FR,gw,19403,19403,,2015,2004,2020,continuous years,770.58,1000000,42.58276004,-89.03577672,0,tower_recirculating,null,,NGCC,2708067,2,1.19,1,3,1,1.29,,,
55656,,"Pastoria Energy Facility, LLC",Kern County,CA,Wheeler Ridge Maricopa Water,SW,FR,sw,55344,55344,,2015,2005,2020,continuous years,1068.51,1000000,34.95624505,-118.8440753,0,tower_recirculating,null,,NGCC,4784662,2,1.68,1,4,1.02,1.99,,,
55661,,Essential Power Newington LLC,Rockingham County,NH,Piscataqua River,SW,SA,sw,584,584,,2015,2003,2020,continuous years,66.19,1000000,43.10486608,-70.80520942,0,tower_recirculating,null,,NGCC,1342994,1,0.62,1,2,0.52,0.71,,,
55664,,Harrison County Power Project,Harrison County,TX,City Of Longview,PD,BE,reclaimed ww,39469,39469,,2015,2003,2020,continuous years,284.77,1000000,32.39631267,-94.43531199,0,tower_recirculating,null,,NGCC,1560519,1,0.76,1,2,0.65,0.85,,,
55667,,Lower Mount Bethel Energy,Northampton County,PA,Delaware River,SW,FR,sw,1486,1486,,2015,2005,2020,continuous years,292.98,1000000,40.80164633,-75.10773417,0,tower_recirculating,null,,NGCC,4291180,3,2,2,5,1.59,2.18,,,
55690,,Bethlehem Power Plant,Northampton County,PA,Lehigh River,SW,FR,sw,1718,1718,,2015,2003,2020,continuous years,364.6,1000000,40.61817605,-75.31413806,0,tower_recirculating,null,,NGCC,5327292,5,3.33,3,8,2.91,3.55,,,
55694,,Quantum Choctaw Power LLC,Choctaw County,MS,Deep Wells,GW,SA,gw,7893,7893,,2015,2006,2020,continuous years,572.39,1000000,33.37966844,-89.20927296,0,tower_recirculating,null,,NGCC,2635031,2,1.12,1,3,0.98,1.25,,"although saline, classified as gw",
55700,,Mint Farm Generating Station,Cowlitz County,WA,Wells,GW,FR,gw,53258,53258,,2015,2008,2020,continuous years,9.92,1000000,46.13999635,-122.9851554,0,tower_recirculating,null,,NGCC,1699886,1,0.76,1,2,0.62,0.85,,,
55701,,Fremont Energy Center,Sandusky County,OH,Municipality,SW,FR,municipal,11707,11707,,2015,2012,2020,continuous years,625.15,1000000,41.377116,-83.161388,0,tower_recirculating,null,,NGCC,2242326,3,2.45,2,6,2.15,2.61,,,
55708,,Nacogdoches Power,Nacogdoches County,TX,Lake Striker,SW,FR,sw,37901,37901,,2015,2012,2020,continuous years,338.76,1000000,31.832132,-94.90064,0,tower_recirculating,null,,BIOMASS,92151,0,0.15,0,0,0.13,0.16,,,
55710,,FirstEnergy Allegheny Energy Units 3 4 & 5,Allegheny County,PA,Allegheney River,SW,FR,sw,14388,14388,,2015,2003,2020,continuous years,757.76,1000000,40.54534386,-79.76825186,0,tower_recirculating,null,,NGCC,3830185,2,1.59,1,4,1.32,1.82,,,
55714,,Magnet Cove,Hot Spring County,AR,Ouachita River,SW,FR,sw,23074,23074,,2015,2005,2020,continuous years,339.99,1000000,34.42988611,-92.83208333,0,tower_recirculating,null,,NGCC,712909,0,0.31,0,1,0.28,0.35,,,
55736,,Hanging Rock Energy Facility,Lawrence County,OH,Ohio River,SW,FR,sw,12152,12152,,2015,2003,2020,continuous years,550.75,1000000,38.57315521,-82.78382021,0,tower_recirculating,null,,NGCC,9182371,7,4.97,4,12,4.08,5.38,,,
55748,,Los Esteros Critical Energy Center,Santa Clara County,CA,Municipality,-nr-,-nr-,reclaimed ww,55631,55631,,2015,2013,2020,continuous years,18.41,1000000,37.425,-121.9319,0,tower_recirculating,null,,NGCC,351570,0,0.23,0,1,0.18,0.25,,,
55749,,Hardin Generator Project,Big Horn County,MT,Bighorn River,SW,FR,sw,31522,31522,,2015,2006,2020,continuous years,2884.6,1000000,45.76430565,-107.5983087,0,tower_recirculating,null,,COAL,489990,1,0.62,0,2,0.47,0.71,,,
55801,,FPL Energy Marcus Hook LP,Delaware County,PA,Delaware River,SW,FR,sw,4189,4189,,2015,2005,2020,continuous years,19.94,1000000,39.80638889,-75.42083333,0,tower_recirculating,null,,NGCC,4526102,3,2.12,2,5,1.65,2.56,,,
55818,,Frederickson Power LP,Pierce County,WA,Municipality,OT,OT,municipal,61969,58190,,2015,2002,2020,continuous years,407.58,1000000,47.08611962,-122.3659443,0,tower_recirculating,null,,NGCC,1250040,1,0.52,0,1,0.42,0.57,,,
55821,,Curtis H Stanton Energy Center,Orange County,FL,Stanton Energy Center,PD,BE,reclaimed ww,7393,7393,,2015,2003,2020,continuous years,74.36,1000000,28.487656,-81.166985,0,tower_recirculating,null,,NGCC,1805864,1,0.99,1,2,0.87,1.08,,assumed water source to be the same as 564,
55835,,Rocky Mountain Energy Center,Weld County,CO,Wells,SW,FR,sw,24251,24251,,2015,2004,2020,continuous years,4968.21,1000000,40.09040539,-104.5954821,0,tower_recirculating,null,,NGCC,1848027,1,0.91,1,2,0.72,1.01,,,
55841,,Silverhawk,Clark County,NV,Well,,,gw,NA,NA,,all_verified,2004,2009,continuous years,2490.97,1000000,36.4078,-114.9606,1,tower_recirculating,dry_cooling,,,,,,,,,,,,
55853,,Inland Empire Energy Center,Riverside County,CA,Eastern Muni Water District,PD,BE,reclaimed ww,56117,56117,,2015,2009,2020,continuous years,1445.48,1000000,33.738773,-117.169658,0,tower_recirculating,null,,NGCC,927165,1,0.4,0,1,0.29,0.47,,,
55856,,Prairie State Generating Station,Washington County,IL,Kaskaskia River,SW,FR,sw,20417,20417,,2015,2012,2020,continuous years,456.38,1000000,38.279167,-89.666944,0,tower_recirculating,null,,COAL,11106837,15,10.8,10,25,9.79,11.5,,,
55927,,Jasper,Jasper County,SC,Municipality,OT,FR,municipal,9179,9179,,2015,2004,2020,continuous years,21.1,1000000,32.35937222,-81.12403333,0,tower_recirculating,null,,NGCC,5500604,4,2.79,2,7,2.41,3.09,,,
55952,,,Clark County,NV,City Of North Las Vegas,,,municipal,46287,46287,,all_verified,2003,2014,continuous years,1920.63,1000000,36.23160153,-115.1225204,0,tower_recirculating,null,,,,,,,,,,,,
55955,,West Phoenix CC5,Maricopa County,AZ, ,,,gw,45303,45303,,all_verified,2003,2003,continuous years,1052.47,1000000,33.44144,-112.155914,0,tower_recirculating,null,,,,,,,,,,,assumed gw (GE imagery),
